sequence id;impulse id;recorded at local;timeseries file;summary file;calibration profile id;impulse index;flip angle;pose number;hole number;read stepper y offset;read colibri z offset;start time ms;valve close time ms;capture end time ms;arduino valve open duration ms;target regulator pressure;average actual regulator pressure;average pressure before valve;average force reading;average force 1;average force 2;maximum flow;volume l;nozzle 1 used;nozzle 2 used;nozzle 3 used;nozzle 4 used;valve open sample count;pressure sample count;flow sample count;force baseline n;force baseline standard deviation n;peak force n;time to peak ms;force rise 10-90 ms;force fall 90-10 ms;force fwhm ms;force impulse ns;force plateau mean n;force plateau standard deviation n;actual minus target pressure bar;peak force per actual pressure n per bar;force 1 share percent;force 2 share percent
20260918_160240_752;20260918_160240_752_i0031;2026-09-18T16:04:06.536+02:00;impulse_0031_20260918_160240_752_i0031_p4p500bar_mask7_timeseries.csv;impulse_0031_20260918_160240_752_i0031_p4p500bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;31;-1;-1;-1;-55,913;-1;5699421,000;5699468,000;5699971,000;50,000;4,500;4,4422733333333335;1,1583833333333333;0,5971;0,4248;0,1723;184,286;0,296219;1;1;1;0;2;0;76;0,514581;0,509553;-0,288352;1,835;;;;0,000000;-0,498953;0,098487;-0,057727;-0,064911;;
20260918_160240_752;20260918_160240_752_i0032;2026-09-18T16:04:08.506+02:00;impulse_0032_20260918_160240_752_i0032_p4p500bar_mask7_timeseries.csv;impulse_0032_20260918_160240_752_i0032_p4p500bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;32;-1;-1;-1;-55,913;-1;5701437,000;5701484,000;5701987,000;50,000;4,500;4,444776666666667;0,5730366666666666;0,6016;0,4289;0,1727;183,065;0,295562;1;1;1;0;2;0;74;0,249667;0,429931;0,802349;0,222;;14,919;;0,012473;0,127724;0,490123;-0,055223;0,180515;68,600;31,400
20260918_160240_752;20260918_160240_752_i0033;2026-09-18T16:04:10.598+02:00;impulse_0033_20260918_160240_752_i0033_p4p500bar_mask7_timeseries.csv;impulse_0033_20260918_160240_752_i0033_p4p500bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;33;-1;-1;-1;-55,913;-1;5703484,000;5703531,000;5704034,000;50,000;4,500;4,447463333333333;0,57131;0,5868;0,4176;0,1692;183,416;0,297051;1;1;1;0;2;0;76;0,284926;0,443929;0,855615;0,191;;18,811;;0,016267;0,241755;0,501425;-0,052537;0,192383;70,120;29,880
20260918_160240_752;20260918_160240_752_i0034;2026-09-18T16:04:12.622+02:00;impulse_0034_20260918_160240_752_i0034_p4p500bar_mask7_timeseries.csv;impulse_0034_20260918_160240_752_i0034_p4p500bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;34;-1;-1;-1;-55,913;-1;5705546,000;5705593,000;5706096,000;50,000;4,500;4,451063333333333;0,5739533333333333;0,5861;0,4168;0,1692;183,203;0,296510;1;1;1;0;2;0;75;0,343831;0,475841;0,709141;0,109;;14,993;;0,010890;0,040314;0,491446;-0,048937;0,159319;61,709;38,291
20260918_160240_752;20260918_160240_752_i0035;2026-09-18T16:04:14.793+02:00;impulse_0035_20260918_160240_752_i0035_p4p750bar_mask7_timeseries.csv;impulse_0035_20260918_160240_752_i0035_p4p750bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;35;-1;-1;-1;-55,913;-1;5707656,000;5707656,000;5708206,000;50,000;4,750;4,428603333333333;0,03692666666666666;0,6021;0,4292;0,1730;183,431;0,299408;1;1;1;0;1;0;80;0,354533;0,475685;-0,232077;33,926;;;;0,000000;-0,353073;0,085638;-0,321397;-0,052404;;
20260918_160240_752;20260918_160240_752_i0036;2026-09-18T16:04:19.728+02:00;impulse_0036_20260918_160240_752_i0036_p4p750bar_mask7_timeseries.csv;impulse_0036_20260918_160240_752_i0036_p4p750bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;36;-1;-1;-1;-55,913;-1;5712656,000;5712703,000;5713206,000;50,000;4,750;4,710166666666667;1,3050733333333333;0,6200;0,4400;0,1800;188,406;0,304684;1;1;1;0;2;0;76;0,468685;0,539246;0,659526;2,125;;4,607;;0,004511;-0,312207;0,384318;-0,039833;0,140022;;
20260918_160240_752;20260918_160240_752_i0037;2026-09-18T16:04:21.845+02:00;impulse_0037_20260918_160240_752_i0037_p4p750bar_mask7_timeseries.csv;impulse_0037_20260918_160240_752_i0037_p4p750bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;37;-1;-1;-1;-55,913;-1;5714718,000;5714781,000;5715268,000;50,000;4,750;4,65761;1,85125;0,6105;0,4329;0,1776;189,032;0,305130;1;1;1;0;2;0;75;0,451932;0,533466;-0,227418;1,698;;;;0,000000;-0,438568;0,099897;-0,092390;-0,048827;;
20260918_160240_752;20260918_160240_752_i0038;2026-09-18T16:04:23.868+02:00;impulse_0038_20260918_160240_752_i0038_p4p750bar_mask7_timeseries.csv;impulse_0038_20260918_160240_752_i0038_p4p750bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;38;-1;-1;-1;-55,913;-1;5716796,000;5716796,000;5717346,000;50,000;4,750;4,679036666666667;1,2286766666666666;0,5967;0,4233;0,1734;188,925;0,306144;1;1;1;0;1;0;76;0,405705;0,527227;-0,273054;7,451;;;;0,000000;-0,396564;0,081570;-0,070963;-0,058357;;
20260918_160240_752;20260918_160240_752_i0039;2026-09-18T16:04:25.941+02:00;impulse_0039_20260918_160240_752_i0039_p4p750bar_mask7_timeseries.csv;impulse_0039_20260918_160240_752_i0039_p4p750bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;39;-1;-1;-1;-55,913;-1;5718812,000;5718859,000;5719362,000;50,000;4,750;4,671223333333334;1,1968366666666665;0,6205;0,4400;0,1805;189,413;0,305776;1;1;1;0;2;0;74;0,358848;0,502418;0,009059;0,088;;0,042;;0,000002;-0,357294;0,139359;-0,078777;0,001939;;
20260918_160240_752;20260918_160240_752_i0040;2026-09-18T16:04:27.973+02:00;impulse_0040_20260918_160240_752_i0040_p4p750bar_mask7_timeseries.csv;impulse_0040_20260918_160240_752_i0040_p4p750bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;40;-1;-1;-1;-55,913;-1;5720875,000;5720921,000;5721425,000;50,000;4,750;4,699056666666666;1,2386466666666667;0,6241;0,4429;0,1812;188,849;0,307550;1;1;1;0;2;0;79;0,463651;0,536858;-0,244750;4,840;;;;0,000000;-0,452417;0,098688;-0,134277;-0,052085;;
20260918_160240_752;20260918_160240_752_i0041;2026-09-18T16:04:33.033+02:00;impulse_0041_20260918_160240_752_i0041_p5p000bar_mask7_timeseries.csv;impulse_0041_20260918_160240_752_i0041_p5p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;41;-1;-1;-1;-55,913;-1;5725937,000;5725937,000;5726487,000;50,000;5,000;4,89145;1,95837;0,6299;0,4471;0,1828;198,073;0,327967;1;1;1;0;1;0;76;0,595044;0,590102;-0,457039;3,169;;;;0,000000;-0,577498;0,085433;-0,108550;-0,093436;;
20260918_160240_752;20260918_160240_752_i0042;2026-09-18T16:04:35.068+02:00;impulse_0042_20260918_160240_752_i0042_p5p000bar_mask7_timeseries.csv;impulse_0042_20260918_160240_752_i0042_p5p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;42;-1;-1;-1;-55,913;-1;5727968,000;5728015,000;5728518,000;50,000;5,000;4,92331;1,3121966666666667;0,6279;0,4452;0,1827;197,996;0,326266;1;1;1;0;2;0;74;0,497085;0,579195;-0,267031;4,235;;;;0,000000;-0,485743;0,107543;-0,076690;-0,054238;;
